cycle,real_drel,ow_drel,phi
434,54.42558650000001,54.4255865,12.59306724000001
435,54.60571899999991,54.6057189,12.757410819999912
436,54.7905902,54.7905903,12.927880639999998
437,54.980186,54.980186,13.104353960000005
438,55.174481600000036,55.1744816,13.286703500000037
439,55.37344340000004,55.3734434,13.474800320000043
440,55.57702870000003,55.5770287,13.668512260000035
441,55.78518680000002,55.7851869,13.867705880000024
442,55.99785910000014,55.9978591,14.072245440000145
443,56.21497950000003,56.2149795,14.281993300000032
444,56.43647499999997,56.436475,14.496810659999973
445,56.66226639999991,56.6622664,14.716557139999907
446,56.89226810000014,56.8922681,14.941091000000142
447,57.12638900000002,57.126389,15.170269480000016
448,57.364532499999996,57.3645325,15.40394852
449,57.606597100000045,57.6065971,15.641982940000048
450,57.852476600000045,57.8524766,15.884226500000047
